82.543: [GC 16632K->248K(50688K), 0.0012490 secs]
82.630: [GC 16632K->248K(50688K), 0.0010630 secs]
82.718: [GC 16632K->248K(50688K), 0.0007200 secs]
82.805: [GC 16632K->248K(50688K), 0.0040240 secs]
82.895: [GC 16632K->248K(50688K), 0.0014200 secs]
82.987: [GC 16632K->248K(50688K), 0.0012950 secs]
83.078: [GC 16632K->248K(50688K), 0.0022740 secs]
83.167: [GC 16632K->248K(50688K), 0.0008760 secs]
83.261: [GC 16632K->248K(50688K), 0.0004980 secs]
83.355: [GC 16632K->248K(50688K), 0.0007240 secs]
83.445: [GC 16632K->248K(50688K), 0.0012410 secs]
83.538: [GC 16632K->248K(50688K), 0.0011450 secs]
83.634: [GC 16632K->248K(50688K), 0.0007360 secs]
83.728: [GC 16632K->248K(50688K), 0.0011580 secs]
83.818: [GC 16632K->248K(50688K), 0.0011290 secs]
83.906: [GC 16632K->248K(50688K), 0.0010090 secs]
83.994: [GC 16632K->248K(50688K), 0.0013960 secs]
84.083: [GC 16632K->248K(50688K), 0.0019150 secs]
84.172: [GC 16632K->248K(50688K), 0.0011020 secs]
84.259: [GC 16632K->248K(50688K), 0.0011770 secs]
84.347: [GC 16632K->248K(50688K), 0.0014900 secs]
84.439: [GC 16632K->248K(50688K), 0.0011100 secs]
84.526: [GC 16632K->248K(50688K), 0.0006500 secs]
84.623: [GC 16632K->248K(50688K), 0.0011680 secs]
84.715: [GC 16632K->248K(50688K), 0.0010600 secs]
84.803: [GC 16632K->248K(50688K), 0.0010930 secs]
84.899: [GC 16632K->248K(50688K), 0.0011020 secs]
84.985: [GC 16632K->248K(50688K), 0.0006760 secs]
85.072: [GC 16632K->248K(50688K), 0.0005870 secs]
85.162: [GC 16632K->248K(50688K), 0.0006490 secs]
85.253: [GC 16632K->248K(50688K), 0.0010200 secs]
85.356: [GC 16632K->248K(50688K), 0.0012120 secs]
85.443: [GC 16632K->248K(50688K), 0.0007680 secs]
85.529: [GC 16632K->248K(50688K), 0.0007710 secs]
85.616: [GC 16632K->248K(50688K), 0.0011550 secs]
85.704: [GC 16632K->248K(50688K), 0.0010780 secs]
85.796: [GC 16632K->248K(50688K), 0.0010960 secs]
85.884: [GC 16632K->248K(50688K), 0.0011930 secs]
85.971: [GC 16632K->248K(50688K), 0.0012210 secs]
86.060: [GC 16632K->248K(50688K), 0.0010570 secs]
86.151: [GC 16632K->248K(50688K), 0.0010680 secs]
86.239: [GC 16632K->248K(50688K), 0.0010770 secs]
86.333: [GC 16632K->248K(50688K), 0.0010770 secs]
86.431: [GC 16632K->248K(50688K), 0.0010580 secs]
86.518: [GC 16632K->248K(50688K), 0.0009920 secs]
86.611: [GC 16632K->248K(50688K), 0.0014520 secs]
86.708: [GC 16632K->248K(50688K), 0.0010640 secs]
86.802: [GC 16632K->248K(50688K), 0.0007830 secs]
86.889: [GC 16632K->248K(50688K), 0.0007510 secs]
86.976: [GC 16632K->248K(50688K), 0.0012410 secs]
87.064: [GC 16632K->248K(50688K), 0.0010620 secs]
87.153: [GC 16632K->248K(50688K), 0.0012830 secs]
87.246: [GC 16632K->248K(50688K), 0.0007100 secs]
87.333: [GC 16632K->248K(50688K), 0.0007320 secs]
87.419: [GC 16632K->248K(50688K), 0.0006200 secs]
87.505: [GC 16632K->248K(50688K), 0.0004650 secs]
87.594: [GC 16632K->248K(50688K), 0.0006210 secs]
87.686: [GC 16632K->248K(50688K), 0.0010090 secs]
87.777: [GC 16632K->248K(50688K), 0.0006720 secs]
87.863: [GC 16632K->248K(50688K), 0.0007960 secs]
87.950: [GC 16632K->248K(50688K), 0.0012110 secs]
88.041: [GC 16632K->248K(50688K), 0.0010200 secs]
88.128: [GC 16632K->248K(50688K), 0.0011280 secs]
88.216: [GC 16632K->248K(50688K), 0.0006380 secs]
88.303: [GC 16632K->248K(50688K), 0.0010600 secs]
88.393: [GC 16632K->248K(50688K), 0.0005770 secs]
88.480: [GC 16632K->248K(50688K), 0.0007920 secs]
88.568: [GC 16632K->248K(50688K), 0.0007100 secs]
88.655: [GC 16632K->248K(50688K), 0.0009460 secs]
88.748: [GC 16632K->248K(50688K), 0.0012210 secs]
88.836: [GC 16632K->248K(50688K), 0.0008850 secs]
88.926: [GC 16632K->248K(50688K), 0.0012020 secs]
89.014: [GC 16632K->248K(50688K), 0.0011760 secs]
89.101: [GC 16632K->248K(50688K), 0.0013870 secs]
89.189: [GC 16632K->248K(50688K), 0.0013850 secs]
89.281: [GC 16632K->248K(50688K), 0.0010220 secs]
89.367: [GC 16632K->248K(50688K), 0.0013060 secs]
89.456: [GC 16632K->248K(50688K), 0.0010740 secs]
89.543: [GC 16632K->248K(50688K), 0.0006070 secs]
89.630: [GC 16632K->248K(50688K), 0.0005820 secs]
89.717: [GC 16632K->248K(50688K), 0.0007550 secs]
89.804: [GC 16632K->248K(50688K), 0.0006410 secs]
89.891: [GC 16632K->248K(50688K), 0.0007640 secs]
89.983: [GC 16632K->248K(50688K), 0.0009090 secs]
90.070: [GC 16632K->248K(50688K), 0.0010000 secs]
90.159: [GC 16632K->248K(50688K), 0.0011230 secs]
90.247: [GC 16632K->248K(50688K), 0.0007440 secs]
90.335: [GC 16632K->248K(50688K), 0.0006310 secs]
90.422: [GC 16632K->248K(50688K), 0.0006260 secs]
90.508: [GC 16632K->248K(50688K), 0.0009010 secs]
90.595: [GC 16632K->248K(50688K), 0.0008420 secs]
90.682: [GC 16632K->248K(50688K), 0.0007330 secs]
90.773: [GC 16632K->248K(50688K), 0.0011040 secs]
90.860: [GC 16632K->248K(50688K), 0.0008290 secs]
90.955: [GC 16632K->248K(50688K), 0.0012680 secs]
91.042: [GC 16632K->248K(50688K), 0.0010890 secs]
91.130: [GC 16632K->248K(50688K), 0.0007810 secs]
91.219: [GC 16632K->248K(50688K), 0.0012010 secs]
91.314: [GC 16632K->248K(50688K), 0.0005900 secs]
91.412: [GC 16632K->248K(50688K), 0.0011330 secs]
91.505: [GC 16632K->248K(50688K), 0.0010200 secs]
91.593: [GC 16632K->248K(50688K), 0.0010530 secs]
91.688: [GC 16632K->248K(50688K), 0.0012420 secs]
91.775: [GC 16632K->248K(50688K), 0.0011050 secs]
91.863: [GC 16632K->248K(50688K), 0.0012270 secs]
91.950: [GC 16632K->248K(50688K), 0.0010900 secs]
92.038: [GC 16632K->248K(50688K), 0.0008240 secs]
92.131: [GC 16632K->248K(50688K), 0.0009510 secs]
92.218: [GC 16632K->248K(50688K), 0.0005740 secs]
92.327: [GC 16632K->248K(50688K), 0.0029470 secs]
92.419: [GC 16632K->248K(50688K), 0.0007860 secs]
92.505: [GC 16632K->248K(50688K), 0.0010610 secs]
92.599: [GC 16632K->248K(50688K), 0.0011520 secs]
92.694: [GC 16632K->248K(50688K), 0.0011810 secs]
92.781: [GC 16632K->248K(50688K), 0.0011100 secs]
92.870: [GC 16632K->248K(50688K), 0.0011480 secs]
92.957: [GC 16632K->248K(50688K), 0.0010420 secs]
93.045: [GC 16632K->248K(50688K), 0.0014490 secs]
93.133: [GC 16632K->248K(50688K), 0.0007970 secs]
93.225: [GC 16632K->248K(50688K), 0.0011950 secs]
93.314: [GC 16632K->248K(50688K), 0.0006140 secs]
93.406: [GC 16632K->248K(50688K), 0.0007100 secs]
93.498: [GC 16632K->248K(50688K), 0.0006100 secs]
93.585: [GC 16632K->248K(50688K), 0.0005940 secs]
93.672: [GC 16632K->248K(50688K), 0.0009060 secs]
93.763: [GC 16632K->248K(50688K), 0.0006230 secs]
93.853: [GC 16632K->248K(50688K), 0.0008170 secs]
93.942: [GC 16632K->248K(50688K), 0.0011670 secs]
94.030: [GC 16632K->248K(50688K), 0.0011890 secs]
94.118: [GC 16632K->248K(50688K), 0.0011650 secs]
94.206: [GC 16632K->248K(50688K), 0.0011540 secs]
94.297: [GC 16632K->248K(50688K), 0.0010400 secs]
94.385: [GC 16632K->248K(50688K), 0.0006930 secs]
94.473: [GC 16632K->248K(50688K), 0.0006810 secs]
94.559: [GC 16632K->248K(50688K), 0.0006730 secs]
94.646: [GC 16632K->248K(50688K), 0.0007710 secs]
94.733: [GC 16632K->248K(50688K), 0.0006150 secs]
94.819: [GC 16632K->248K(50688K), 0.0007310 secs]
94.907: [GC 16632K->248K(50688K), 0.0006750 secs]
94.994: [GC 16632K->248K(50688K), 0.0005960 secs]
95.080: [GC 16632K->248K(50688K), 0.0010680 secs]
95.167: [GC 16632K->248K(50688K), 0.0010670 secs]
95.262: [GC 16632K->248K(50688K), 0.0013060 secs]
95.357: [GC 16632K->248K(50688K), 0.0009840 secs]
95.451: [GC 16632K->248K(50688K), 0.0007530 secs]
95.548: [GC 16632K->248K(50688K), 0.0009340 secs]
95.636: [GC 16632K->248K(50688K), 0.0011780 secs]
95.723: [GC 16632K->248K(50688K), 0.0008480 secs]
95.812: [GC 16632K->248K(50688K), 0.0006830 secs]
95.913: [GC 16632K->248K(50688K), 0.0010490 secs]
96.008: [GC 16632K->248K(50688K), 0.0007600 secs]
96.102: [GC 16632K->248K(50688K), 0.0010490 secs]
96.198: [GC 16632K->248K(50688K), 0.0012610 secs]
96.293: [GC 16632K->248K(50688K), 0.0010060 secs]
96.382: [GC 16632K->248K(50688K), 0.0009730 secs]
96.471: [GC 16632K->248K(50688K), 0.0008520 secs]
96.559: [GC 16632K->248K(50688K), 0.0013650 secs]
96.651: [GC 16632K->248K(50688K), 0.0011210 secs]
96.747: [GC 16632K->248K(50688K), 0.0011830 secs]
96.834: [GC 16632K->248K(50688K), 0.0010530 secs]
96.934: [GC 16632K->248K(50688K), 0.0007720 secs]
97.035: [GC 16632K->248K(50688K), 0.0006190 secs]
97.124: [GC 16632K->248K(50688K), 0.0011430 secs]
97.218: [GC 16632K->248K(50688K), 0.0012130 secs]
97.313: [GC 16632K->248K(50688K), 0.0010200 secs]
97.402: [GC 16632K->248K(50688K), 0.0010170 secs]
97.495: [GC 16632K->248K(50688K), 0.0006170 secs]
97.590: [GC 16632K->248K(50688K), 0.0006130 secs]
97.681: [GC 16632K->248K(50688K), 0.0005820 secs]
97.772: [GC 16632K->248K(50688K), 0.0009740 secs]
97.859: [GC 16632K->248K(50688K), 0.0012180 secs]
97.948: [GC 16632K->248K(50688K), 0.0012680 secs]
98.035: [GC 16632K->248K(50688K), 0.0011330 secs]
98.125: [GC 16632K->248K(50688K), 0.0010360 secs]
98.216: [GC 16632K->248K(50688K), 0.0011820 secs]
98.303: [GC 16632K->248K(50688K), 0.0013990 secs]
98.391: [GC 16632K->248K(50688K), 0.0011550 secs]
98.485: [GC 16632K->248K(50688K), 0.0010190 secs]
98.573: [GC 16632K->248K(50688K), 0.0007310 secs]
98.660: [GC 16632K->248K(50688K), 0.0005050 secs]
98.746: [GC 16632K->248K(50688K), 0.0009010 secs]
98.833: [GC 16632K->248K(50688K), 0.0011480 secs]
98.920: [GC 16632K->248K(50688K), 0.0011900 secs]
99.009: [GC 16632K->248K(50688K), 0.0013090 secs]
99.097: [GC 16632K->248K(50688K), 0.0007530 secs]
99.191: [GC 16632K->248K(50688K), 0.0011420 secs]
99.279: [GC 16632K->248K(50688K), 0.0012710 secs]
99.372: [GC 16632K->248K(50688K), 0.0011840 secs]
99.471: [GC 16632K->248K(50688K), 0.0012470 secs]
99.559: [GC 16632K->248K(50688K), 0.0012550 secs]
99.647: [GC 16632K->248K(50688K), 0.0012410 secs]
99.735: [GC 16632K->248K(50688K), 0.0010620 secs]
99.825: [GC 16632K->248K(50688K), 0.0012370 secs]
99.917: [GC 16632K->248K(50688K), 0.0008070 secs]
100.020: [GC 16632K->248K(50688K), 0.0007780 secs]
